customer_id,customer_name,age,income,employment_type,credit_score,state
12786,David Davis,44,146460.27,Retired,593,New Jersey
12787,Anthony Clark,52,134618.44,Salaried,683,Washington
12788,Emily Davis,29,119514.35,Salaried,704,Pennsylvania
12789,Charles Taylor,36,208409.38,Salaried,674,New York
12790,Jennifer Davis,65,115649.48,Self-Employed,741,North Carolina
12791,Emily Jones,64,91287.81,Salaried,721,Texas
12792,John Moore,50,59515.02,Business Owner,700,Washington
12793,William Thompson,41,80684.46,Salaried,587,Pennsylvania
12794,Kenneth Martin,63,132192.42,Salaried,642,Florida
12795,Joshua Anderson,63,131967.99,Self-Employed,744,Washington
12796,Elizabeth Davis,50,58553.45,Self-Employed,833,North Carolina
12797,Amanda Garcia,46,49159.46,Salaried,527,Georgia
12798,Steven Garcia,29,30472.52,Contractor,679,Virginia
12799,Daniel Davis,28,75529.03,Salaried,708,Washington
12800,David Garcia,67,129008.31,Contractor,708,Florida
12801,Daniel Martin,55,117767.44,Salaried,698,North Carolina
12802,Daniel Davis,56,84219.86,Retired,756,Florida
12803,David Thomas,28,55406.06,Retired,636,Texas
12804,Mark Brown,61,209684.59,Self-Employed,686,Michigan
12805,Emily Anderson,32,86752.27,Retired,662,Illinois
12806,Mark Jones,53,83785.17,Salaried,639,Illinois
12807,Michael Jackson,57,166345.58,Business Owner,731,New Jersey
12808,James Thompson,23,163753.6,Self-Employed,756,Massachusetts
12809,Thomas Robinson,40,97762.87,Salaried,662,Washington
12810,William Martinez,66,47405.85,Salaried,711,New York
12811,Jessica Anderson,51,122301.62,Salaried,705,Illinois
12812,Charles Martinez,25,132537.05,Self-Employed,674,Ohio
12813,Joseph Williams,26,77368.14,Business Owner,699,Pennsylvania
12814,Jessica Johnson,25,194156.71,Salaried,830,New Jersey
12815,Andrew Davis,66,70939.29,Self-Employed,667,New Jersey
12816,Daniel Miller,39,112017.54,Contractor,657,Ohio
12817,Richard Garcia,53,62052.04,Self-Employed,786,Pennsylvania
12818,David Wilson,38,68038.82,Salaried,799,California
12819,James Miller,33,118220.11,Salaried,754,Ohio
12820,Paul Thomas,46,189162.52,Business Owner,700,Michigan
12821,Jennifer Robinson,36,37325.83,Salaried,715,Florida
12822,Kenneth Miller,50,195742.73,Salaried,744,Arizona
12823,Matthew Garcia,61,111287.42,Retired,747,North Carolina
12824,Andrew Martin,60,34900.96,Salaried,684,Virginia
12825,Lauren Taylor,53,61184.54,Business Owner,746,Florida
12826,Jessica Martin,67,145621.21,Contractor,752,Michigan
12827,Jennifer Taylor,57,36818.37,Salaried,759,Michigan
12828,Paul Martin,58,58941.82,Business Owner,526,Arizona
12829,Mark Wilson,53,144501.43,Salaried,729,Virginia
12830,Joseph Taylor,64,229867.32,Salaried,645,New York
12831,Paul Jones,23,40055.92,Self-Employed,674,New Jersey
12832,Anthony Davis,65,105611.74,Salaried,603,Pennsylvania
12833,Jessica Clark,57,154151.25,Retired,581,California
12834,Michael Jackson,51,76165.35,Retired,710,Illinois
12835,David White,24,74863.73,Salaried,850,North Carolina
12836,William Davis,36,65776.45,Self-Employed,731,Pennsylvania
12837,Rachel White,25,101897.22,Self-Employed,784,Texas
12838,Thomas Miller,30,87040.87,Business Owner,643,Michigan
12839,Mark Wilson,52,68419.46,Salaried,769,Pennsylvania
12840,Lauren Clark,26,55104.6,Retired,662,Illinois
12841,David Thompson,66,145674.31,Salaried,747,Georgia
12842,Jennifer Moore,52,50997,Business Owner,715,Arizona
12843,Thomas Jackson,66,83928.69,Salaried,665,North Carolina
12844,John Davis,64,71117.69,Contractor,758,New York
12845,Emily Martin,41,121815.56,Salaried,709,Michigan
12846,James Miller,54,143296.45,Salaried,606,Pennsylvania
12847,Robert Garcia,30,88150.8,Salaried,759,Ohio
12848,Anthony Robinson,49,109129.49,Business Owner,697,Washington
12849,Steven Harris,53,65549.96,Salaried,678,Ohio
12850,Daniel Jones,63,200046.08,Contractor,700,Texas
12851,Rachel Moore,41,61624.79,Retired,500,Washington
12852,Michael Miller,53,260743.47,Contractor,705,Massachusetts
12853,John Wilson,54,42394.13,Salaried,594,New Jersey
12854,Richard Brown,44,70358.79,Business Owner,727,Ohio
12855,Joshua White,62,94605.59,Self-Employed,661,New Jersey
12856,Lauren Davis,60,76898.16,Salaried,771,Georgia
12857,William Brown,48,30000,Salaried,647,Ohio
12858,Joseph Robinson,57,152200.11,Salaried,825,Virginia
12859,Paul Anderson,33,68629.46,Salaried,749,Ohio
12860,Matthew Clark,64,157121.8,Salaried,597,Illinois
12861,Mark Williams,34,67150.66,Business Owner,727,Ohio
12862,William Moore,59,106947.3,Salaried,820,Georgia
12863,Charles Taylor,54,139453.73,Contractor,745,New Jersey
12864,Emily Martin,37,56644.58,Contractor,580,Virginia
12865,Emily Robinson,29,136882.27,Contractor,686,Ohio
12866,Joseph Wilson,65,94992.25,Salaried,745,New Jersey
12867,David Martin,53,77194.29,Retired,772,California
12868,Joseph Anderson,45,213255.77,Salaried,665,Virginia
12869,Jennifer Anderson,24,207701.7,Contractor,731,Georgia
12870,Joseph Davis,24,247125.75,Self-Employed,739,Florida
12871,Steven Wilson,45,91788.22,Salaried,771,Texas
12872,James Wilson,54,42814.33,Salaried,792,Ohio
12873,Megan Moore,30,38927.03,Self-Employed,715,Washington
12874,Charles White,43,98322.49,Salaried,763,Pennsylvania
12875,Amanda Jones,66,63962.25,Contractor,629,North Carolina
12876,Jessica Wilson,45,103633.41,Self-Employed,657,North Carolina
12877,William Davis,30,70389.42,Contractor,715,North Carolina
12878,Paul Clark,58,39919.34,Business Owner,611,Ohio
12879,Elizabeth Brown,47,88857.61,Contractor,607,New Jersey
12880,Mark Johnson,48,161941.54,Business Owner,681,Michigan
12881,Steven Brown,50,72914.91,Contractor,751,North Carolina
12882,Michael Martin,39,63832.92,Salaried,667,California
12883,Samantha Brown,63,45707.62,Self-Employed,820,Pennsylvania
12884,Elizabeth Jackson,31,93437.41,Salaried,760,New Jersey
12885,Steven Harris,38,104262.18,Salaried,599,Texas
12886,Joseph Miller,51,81831.62,Salaried,672,Pennsylvania
12887,Sarah Garcia,67,106303.42,Salaried,693,North Carolina
12888,Richard Robinson,49,154032.33,Business Owner,595,Arizona
12889,Amanda Miller,66,112216.8,Salaried,716,Texas
12890,Sarah Davis,23,30000,Salaried,669,Arizona
12891,Matthew Thomas,62,154445.73,Contractor,639,Arizona
12892,Robert Davis,38,92473.59,Business Owner,733,Georgia
12893,John Martinez,45,43756.99,Salaried,641,New Jersey
12894,James Clark,58,111491.44,Salaried,733,Arizona
12895,Jennifer Taylor,61,57211.96,Self-Employed,767,Washington
12896,Mark Harris,63,50011,Business Owner,674,Michigan
12897,Anthony Johnson,40,99911.91,Salaried,602,Massachusetts
12898,Charles Harris,53,133963.9,Self-Employed,725,Illinois
12899,Lauren Brown,38,166622.06,Self-Employed,850,California
12900,Lauren Moore,58,78997.95,Contractor,562,Ohio
12901,John Clark,56,98541.31,Salaried,684,Pennsylvania
12902,Elizabeth Brown,43,70979.22,Salaried,677,North Carolina
12903,David Garcia,53,52290.71,Salaried,689,Texas
12904,Andrew Johnson,33,30000,Self-Employed,757,Massachusetts
12905,Elizabeth Garcia,65,135455.6,Salaried,685,Georgia
12906,Anthony Johnson,40,98843.35,Self-Employed,761,Texas
12907,Charles Anderson,49,111067,Contractor,727,New Jersey
12908,John Johnson,38,82359.24,Salaried,750,New Jersey
12909,Robert Martin,32,114739.3,Retired,560,Virginia
12910,Kenneth Wilson,55,61731.26,Self-Employed,762,Ohio
12911,Jessica Brown,26,158764.18,Business Owner,738,Arizona
12912,Jennifer Martin,45,151066.36,Salaried,676,New Jersey
12913,Emily Harris,53,177090.57,Business Owner,744,Michigan
12914,Rachel Johnson,53,54339.58,Salaried,774,Massachusetts
12915,Amanda Jackson,64,115897.92,Contractor,664,Virginia
12916,Steven Taylor,57,68889.01,Business Owner,751,Georgia
12917,Elizabeth Martinez,40,69749.48,Salaried,522,Virginia
12918,Richard Martinez,42,91846.75,Business Owner,775,Virginia
12919,Elizabeth Moore,35,77040.15,Retired,686,New Jersey
12920,Joseph Jackson,27,39114.73,Business Owner,626,Texas
12921,Elizabeth Moore,47,114113.48,Salaried,592,Georgia
12922,Amanda Jones,60,115830.42,Salaried,640,Arizona
12923,Megan Martin,61,89779.6,Retired,549,Florida
12924,Mark Harris,61,88628.86,Contractor,799,New York
12925,Joseph Johnson,23,52325.29,Business Owner,720,New York
12926,James Garcia,36,104746.14,Salaried,580,Georgia
12927,Jessica Robinson,28,200931.12,Self-Employed,597,North Carolina
12928,Rachel Moore,41,49330.53,Salaried,743,Washington
12929,David Davis,54,67990.8,Contractor,841,Georgia
12930,Richard Jones,49,61503.75,Salaried,749,California
12931,Rachel Thompson,52,61937.44,Contractor,687,Pennsylvania
12932,Matthew Brown,25,118961.92,Salaried,819,Arizona
12933,Amanda Martinez,42,181762.56,Salaried,693,California
12934,Elizabeth Davis,37,179556.19,Contractor,670,Massachusetts
12935,Thomas Brown,33,44764.5,Salaried,646,Texas
12936,Joseph Clark,61,83934.43,Salaried,722,Texas
12937,Charles Martinez,65,70376.62,Self-Employed,645,California
12938,Richard Wilson,42,148850.21,Salaried,774,Ohio
12939,Anthony Jones,42,175257.26,Business Owner,757,Massachusetts
12940,Mark Harris,55,68449.58,Self-Employed,743,Michigan
12941,Joshua White,50,35963.91,Retired,794,Florida
12942,Jessica Garcia,32,112904.64,Salaried,652,Pennsylvania
12943,Lauren White,26,83497.46,Self-Employed,624,Illinois
12944,James Moore,67,130129.17,Contractor,605,Florida
12945,Daniel Moore,37,109061.57,Self-Employed,616,California
12946,Thomas Davis,61,92223.83,Self-Employed,666,North Carolina
12947,Sarah Jones,27,61159.16,Salaried,840,Illinois
12948,Joshua Davis,49,50291.55,Self-Employed,850,Pennsylvania
12949,Jessica Harris,55,122472.16,Salaried,533,Washington
12950,Rachel Clark,64,54965.82,Contractor,623,Florida
12951,Megan Martinez,34,86669.05,Contractor,691,Illinois
12952,Charles Jones,64,68481.13,Contractor,632,Arizona
12953,John Thompson,44,56160.66,Contractor,676,Florida
12954,Rachel Williams,51,34203.26,Salaried,690,Washington
12955,James Martinez,66,120961.87,Business Owner,622,Ohio
12956,Rachel Miller,57,189838.57,Salaried,712,Illinois
12957,John Taylor,47,37732.4,Salaried,647,Georgia
12958,Steven Williams,62,158849.85,Business Owner,603,California
12959,Kenneth Thomas,24,30000,Salaried,677,Virginia
12960,Thomas Clark,58,135496.9,Self-Employed,714,Georgia
12961,Amanda Martinez,54,69051.31,Self-Employed,691,Illinois
12962,Steven Wilson,56,91709.53,Salaried,617,Illinois
12963,Charles Johnson,62,68593.75,Salaried,837,Texas
12964,Megan White,46,295940.11,Salaried,710,Arizona
12965,Steven Martin,32,77778.9,Salaried,734,New Jersey
12966,Richard Robinson,51,32897.94,Self-Employed,728,New Jersey
12967,Samantha Thompson,31,101505.07,Salaried,663,Pennsylvania
12968,William Martinez,43,180159.28,Retired,678,Georgia
12969,Charles Martin,47,51718.24,Salaried,614,Ohio
12970,Daniel Wilson,41,147497.28,Salaried,681,Washington
12971,Andrew Clark,47,30013.02,Contractor,799,Florida
12972,Steven Miller,44,178228.56,Salaried,557,Texas
12973,Rachel Taylor,27,49513.74,Salaried,715,North Carolina
12974,Kenneth White,33,129237.92,Salaried,747,Massachusetts
12975,Jennifer White,30,123055.75,Self-Employed,626,Michigan
12976,Michael Harris,24,149494.36,Salaried,756,Virginia
12977,Matthew Jackson,66,168384.52,Contractor,687,Pennsylvania
12978,David Williams,47,125947.16,Salaried,659,Pennsylvania
12979,Anthony Garcia,66,53499.56,Salaried,663,Michigan
12980,Megan Martin,50,65687.61,Contractor,689,Michigan
12981,Richard Williams,55,62714.84,Self-Employed,639,Texas
12982,Richard Harris,59,96863.18,Business Owner,682,California
12983,Ashley Jones,35,60810.72,Salaried,674,Georgia
12984,Michael Thomas,55,69572.38,Salaried,732,California
12985,Kenneth Taylor,38,118480.17,Self-Employed,672,Ohio
12986,Elizabeth Brown,38,185768.25,Salaried,670,Illinois
12987,Amanda Moore,53,76209.7,Retired,596,Illinois
12988,Daniel Miller,49,91625.65,Salaried,767,New Jersey
12989,Anthony Martin,31,86232.03,Contractor,773,North Carolina
12990,Samantha Johnson,32,90627.59,Salaried,838,Michigan
12991,Sarah Davis,34,123115.22,Salaried,723,Washington
12992,Paul Anderson,31,93639.18,Salaried,712,Michigan
12993,Michael White,67,115778.09,Salaried,670,New York
12994,Robert Robinson,45,86731.39,Retired,688,Washington
12995,Sarah Thomas,61,33764.13,Self-Employed,734,California
12996,Megan Robinson,62,84199.14,Salaried,614,Michigan
12997,Sarah White,62,120703.42,Contractor,788,California
12998,Charles Garcia,47,60497.25,Business Owner,527,New Jersey
12999,Michael Thomas,43,134466.34,Business Owner,778,Pennsylvania
13000,Kenneth Martinez,24,51722.79,Salaried,662,Georgia
